area,filename,x1,y1,x2,y2,class_name,score
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d573557_lon121d056307_cropped.JPG,11,81,209,323,building,0.86065215
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d573557_lon121d056307_cropped.JPG,352,338,509,510,building,0.8427543
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d573557_lon121d056307_cropped.JPG,190,0,512,292,building,0.60977936
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d573557_lon121d056307_cropped.JPG,204,3,426,127,building,0.6077837
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d573557_lon121d056307_cropped.JPG,204,478,260,510,residence,0.5615832
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d573557_lon121d056307_cropped.JPG,123,171,261,310,residence,0.55356985
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d589753_lon121d057495_cropped.JPG,0,1,71,79,residence,1.0
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d589753_lon121d057495_cropped.JPG,60,27,130,111,residence,1.0
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d588596_lon121d057495_cropped.JPG,275,15,387,128,building,0.9998847
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d588596_lon121d057495_cropped.JPG,119,265,268,506,building,0.9994974
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d588596_lon121d057495_cropped.JPG,275,15,387,128,residence,0.62924415
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d58744_lon121d057495_cropped.JPG,334,126,454,258,building,0.991118
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d58744_lon121d057495_cropped.JPG,295,38,371,122,building,0.9860583
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d58744_lon121d057495_cropped.JPG,450,142,512,254,building,0.9819355
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d58744_lon121d057495_cropped.JPG,341,40,510,136,building,0.74507326
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d586283_lon121d057495_cropped.JPG,123,193,219,351,building,0.9999467
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d586283_lon121d057495_cropped.JPG,217,227,348,360,building,0.99951684
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d586283_lon121d057495_cropped.JPG,20,27,162,150,building,0.9990255
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d586283_lon121d057495_cropped.JPG,125,350,224,510,building,0.99816334
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d586283_lon121d057495_cropped.JPG,187,352,357,503,building,0.9946283
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d586283_lon121d057495_cropped.JPG,0,4,444,269,building,0.87945664
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d586283_lon121d057495_cropped.JPG,373,10,500,276,building,0.8629829
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d586283_lon121d057495_cropped.JPG,145,2,376,190,building,0.84922004
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d586283_lon121d057495_cropped.JPG,179,22,337,156,building,0.7242556
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d586283_lon121d057495_cropped.JPG,12,170,187,375,building,0.6498172
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d586283_lon121d057495_cropped.JPG,3,14,230,187,building,0.5635677
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d585126_lon121d057495_cropped.JPG,125,1,222,166,building,0.9978709
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d585126_lon121d057495_cropped.JPG,344,1,412,63,building,0.9687288
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d585126_lon121d057495_cropped.JPG,211,157,385,473,building,0.9529908
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d585126_lon121d057495_cropped.JPG,47,440,193,511,building,0.7388478
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d585126_lon121d057495_cropped.JPG,40,0,141,166,building,0.62699264
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d583969_lon121d057495_cropped.JPG,33,4,251,133,building,0.99999434
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d583969_lon121d057495_cropped.JPG,407,1,502,96,building,0.9999167
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d583969_lon121d057495_cropped.JPG,126,2,252,116,building,0.99980366
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d583969_lon121d057495_cropped.JPG,463,454,512,508,residence,0.8749665
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d583969_lon121d057495_cropped.JPG,247,0,353,145,residence,0.86234343
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d583969_lon121d057495_cropped.JPG,243,0,357,139,building,0.7809719
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d583969_lon121d057495_cropped.JPG,139,134,391,397,building,0.682837
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d582812_lon121d057495_cropped.JPG,26,311,169,441,building,0.9999583
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d582812_lon121d057495_cropped.JPG,14,273,274,485,building,0.98859096
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d582812_lon121d057495_cropped.JPG,11,0,208,296,building,0.6217993
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d582812_lon121d057495_cropped.JPG,143,308,259,448,building,0.6119203
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d581655_lon121d057495_cropped.JPG,0,448,60,501,residence,0.9982174
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d581655_lon121d057495_cropped.JPG,0,271,86,314,residence,0.97013605
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d580498_lon121d057495_cropped.JPG,259,168,441,352,building,0.740834
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d580498_lon121d057495_cropped.JPG,122,328,326,512,building,0.5812608
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d579342_lon121d057495_cropped.JPG,46,338,144,419,residence,1.0
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d579342_lon121d057495_cropped.JPG,9,65,208,273,building,0.9992912
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d579342_lon121d057495_cropped.JPG,153,319,274,443,residence,0.9499522
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d579342_lon121d057495_cropped.JPG,232,98,406,254,residence,0.71442604
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d579342_lon121d057495_cropped.JPG,2,15,239,378,building,0.63571477
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d577028_lon121d057495_cropped.JPG,6,274,270,512,building,0.9999125
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d577028_lon121d057495_cropped.JPG,319,264,512,490,building,0.99971116
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d577028_lon121d057495_cropped.JPG,81,135,359,380,building,0.9836438
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d577028_lon121d057495_cropped.JPG,0,169,398,512,building,0.92946655
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d577028_lon121d057495_cropped.JPG,416,153,512,306,residence,0.7662035
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d575871_lon121d057495_cropped.JPG,227,28,511,286,building,0.99995613
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d575871_lon121d057495_cropped.JPG,39,50,503,481,building,0.99995494
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d575871_lon121d057495_cropped.JPG,1,95,69,177,residence,0.9997486
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d575871_lon121d057495_cropped.JPG,32,192,381,507,building,0.9996968
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d575871_lon121d057495_cropped.JPG,144,0,464,230,building,0.99784434
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d575871_lon121d057495_cropped.JPG,156,193,502,512,building,0.95475614
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d575871_lon121d057495_cropped.JPG,0,174,267,434,building,0.9419606
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d575871_lon121d057495_cropped.JPG,0,120,58,197,residence,0.79345506
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d575871_lon121d057495_cropped.JPG,116,296,409,512,building,0.7339697
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d575871_lon121d057495_cropped.JPG,293,116,512,386,building,0.570867
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d574714_lon121d057495_cropped.JPG,282,0,511,152,building,0.98559
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d574714_lon121d057495_cropped.JPG,2,89,414,462,building,0.9478358
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d574714_lon121d057495_cropped.JPG,0,417,111,512,building,0.8801323
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d574714_lon121d057495_cropped.JPG,0,252,229,490,building,0.83072674
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d574714_lon121d057495_cropped.JPG,0,109,68,252,building,0.7581317
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d574714_lon121d057495_cropped.JPG,445,359,512,437,residence,0.70860386
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d574714_lon121d057495_cropped.JPG,199,245,512,512,building,0.614227
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d592067_lon121d058683_cropped.JPG,13,22,224,431,building,0.8820807
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d592067_lon121d058683_cropped.JPG,212,213,512,504,building,0.8443996
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d592067_lon121d058683_cropped.JPG,235,33,312,96,residence,0.76854426
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d592067_lon121d058683_cropped.JPG,246,102,358,170,residence,0.6358938
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d592067_lon121d058683_cropped.JPG,222,450,324,512,building,0.5059629
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d59091_lon121d058683_cropped.JPG,188,45,332,165,building,0.99990875
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d59091_lon121d058683_cropped.JPG,6,62,134,179,building,0.9993825
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d59091_lon121d058683_cropped.JPG,37,290,122,469,residence,0.798501
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d589753_lon121d058683_cropped.JPG,252,250,325,308,residence,1.0
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d589753_lon121d058683_cropped.JPG,446,201,511,314,building,0.99357414
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d589753_lon121d058683_cropped.JPG,251,249,328,308,building,0.93069476
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d589753_lon121d058683_cropped.JPG,325,23,512,213,building,0.9224682
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d588596_lon121d058683_cropped.JPG,51,174,173,295,building,0.99996793
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d588596_lon121d058683_cropped.JPG,425,64,506,125,building,0.99983263
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d588596_lon121d058683_cropped.JPG,363,161,467,332,building,0.9994819
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d588596_lon121d058683_cropped.JPG,14,127,211,320,building,0.9888557
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d588596_lon121d058683_cropped.JPG,369,351,422,433,building,0.9622842
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d588596_lon121d058683_cropped.JPG,17,364,142,510,residence,0.9579756
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d588596_lon121d058683_cropped.JPG,163,163,251,321,building,0.9172026
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d588596_lon121d058683_cropped.JPG,203,384,343,508,residence,0.65527624
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d588596_lon121d058683_cropped.JPG,398,355,512,512,building,0.6147131
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d588596_lon121d058683_cropped.JPG,176,103,414,338,building,0.603811
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d58744_lon121d058683_cropped.JPG,331,134,490,281,building,0.99995434
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d58744_lon121d058683_cropped.JPG,0,133,67,270,building,0.99885154
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d58744_lon121d058683_cropped.JPG,334,134,493,281,residence,0.99451697
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d58744_lon121d058683_cropped.JPG,129,138,281,279,residence,0.98668146
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d58744_lon121d058683_cropped.JPG,117,89,310,292,building,0.94116044
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d58744_lon121d058683_cropped.JPG,21,45,94,121,building,0.9373691
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d58744_lon121d058683_cropped.JPG,358,0,412,47,building,0.85513806
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d58744_lon121d058683_cropped.JPG,286,58,512,288,building,0.73934174
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d58744_lon121d058683_cropped.JPG,63,21,501,275,building,0.63239527
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d586283_lon121d058683_cropped.JPG,321,230,441,349,building,1.0
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d586283_lon121d058683_cropped.JPG,187,229,302,346,building,0.9999999
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d586283_lon121d058683_cropped.JPG,0,16,243,267,building,0.9998329
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d586283_lon121d058683_cropped.JPG,0,1,461,274,building,0.91731644
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d586283_lon121d058683_cropped.JPG,154,1,512,204,building,0.82990026
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d585126_lon121d058683_cropped.JPG,17,51,251,330,building,0.99999905
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d585126_lon121d058683_cropped.JPG,113,354,185,407,residence,0.9972047
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d585126_lon121d058683_cropped.JPG,349,169,512,377,building,0.9856112
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d585126_lon121d058683_cropped.JPG,191,235,249,288,residence,0.9792076
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d585126_lon121d058683_cropped.JPG,427,85,512,151,building,0.9634756
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d585126_lon121d058683_cropped.JPG,186,382,258,464,residence,0.96046364
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d585126_lon121d058683_cropped.JPG,57,399,198,476,residence,0.7254061
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d585126_lon121d058683_cropped.JPG,159,63,266,244,building,0.6676298
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d585126_lon121d058683_cropped.JPG,284,8,383,192,building,0.624043
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d583969_lon121d058683_cropped.JPG,0,456,49,506,residence,0.9999577
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d582812_lon121d058683_cropped.JPG,118,231,329,439,building,0.99997234
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d582812_lon121d058683_cropped.JPG,335,123,507,307,building,0.9989213
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d582812_lon121d058683_cropped.JPG,3,126,192,347,building,0.99830246
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d582812_lon121d058683_cropped.JPG,7,190,152,342,residence,0.9950855
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d582812_lon121d058683_cropped.JPG,404,216,512,362,building,0.7200365
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d581655_lon121d058683_cropped.JPG,73,148,198,298,building,1.0
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d581655_lon121d058683_cropped.JPG,218,229,392,391,building,0.9918381
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d581655_lon121d058683_cropped.JPG,171,136,504,445,building,0.57117736
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d581655_lon121d058683_cropped.JPG,391,396,512,512,building,0.5630788
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d580498_lon121d058683_cropped.JPG,145,319,245,425,residence,0.99680614
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d580498_lon121d058683_cropped.JPG,7,13,146,100,residence,0.9950049
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d579342_lon121d058683_cropped.JPG,209,142,401,336,building,0.99998355
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d579342_lon121d058683_cropped.JPG,311,89,423,198,residence,0.99994123
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d579342_lon121d058683_cropped.JPG,16,362,196,510,building,0.9920873
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d579342_lon121d058683_cropped.JPG,275,70,421,230,building,0.9517127
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d578185_lon121d058683_cropped.JPG,3,348,157,512,building,0.9999958
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d578185_lon121d058683_cropped.JPG,0,0,131,110,residence,0.99998677
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d578185_lon121d058683_cropped.JPG,344,342,512,492,building,0.9998449
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d578185_lon121d058683_cropped.JPG,144,446,240,512,residence,0.9658153
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d578185_lon121d058683_cropped.JPG,136,445,246,512,building,0.957109
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d578185_lon121d058683_cropped.JPG,391,439,512,509,residence,0.7480315
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d578185_lon121d058683_cropped.JPG,10,367,155,512,residence,0.6176007
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d577028_lon121d058683_cropped.JPG,377,237,486,348,residence,0.9999926
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d577028_lon121d058683_cropped.JPG,439,300,505,365,residence,0.99998856
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d577028_lon121d058683_cropped.JPG,0,218,279,508,building,0.99923724
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d577028_lon121d058683_cropped.JPG,159,8,297,132,residence,0.99833524
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d577028_lon121d058683_cropped.JPG,135,0,296,133,building,0.9836399
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d577028_lon121d058683_cropped.JPG,439,139,512,256,building,0.8177283
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d577028_lon121d058683_cropped.JPG,0,139,401,473,building,0.77999866
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d575871_lon121d058683_cropped.JPG,117,17,392,263,building,1.0
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d575871_lon121d058683_cropped.JPG,319,347,426,453,residence,1.0
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d575871_lon121d058683_cropped.JPG,260,396,359,477,residence,0.99999905
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d575871_lon121d058683_cropped.JPG,0,227,223,466,building,0.99999833
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d575871_lon121d058683_cropped.JPG,0,3,344,200,building,0.99967957
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d575871_lon121d058683_cropped.JPG,279,366,398,472,residence,0.9281361
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d575871_lon121d058683_cropped.JPG,0,43,313,348,building,0.7909857
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d575871_lon121d058683_cropped.JPG,0,359,127,494,residence,0.69561756
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d592067_lon121d059871_cropped.JPG,72,83,495,471,building,0.99616027
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d592067_lon121d059871_cropped.JPG,173,191,510,512,building,0.9911983
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d592067_lon121d059871_cropped.JPG,249,16,512,266,building,0.9901413
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d592067_lon121d059871_cropped.JPG,54,199,396,505,building,0.8882305
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d592067_lon121d059871_cropped.JPG,211,0,476,164,building,0.5077102
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d59091_lon121d059871_cropped.JPG,54,23,318,257,building,0.99996233
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d59091_lon121d059871_cropped.JPG,314,8,512,216,building,0.99983823
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d59091_lon121d059871_cropped.JPG,270,0,354,74,residence,0.9994018
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d59091_lon121d059871_cropped.JPG,8,232,403,493,building,0.94350564
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d59091_lon121d059871_cropped.JPG,11,7,410,338,building,0.6055159
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d589753_lon121d059871_cropped.JPG,45,318,145,432,building,0.9999946
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d589753_lon121d059871_cropped.JPG,371,197,500,418,building,0.9999892
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d589753_lon121d059871_cropped.JPG,48,420,141,494,residence,0.9999807
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d589753_lon121d059871_cropped.JPG,359,2,435,65,residence,0.9812755
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d589753_lon121d059871_cropped.JPG,3,188,155,315,building,0.91512513
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d589753_lon121d059871_cropped.JPG,459,74,512,161,residence,0.6210791
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d588596_lon121d059871_cropped.JPG,0,405,74,505,building,0.92911613
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d588596_lon121d059871_cropped.JPG,5,117,133,347,building,0.92808616
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d587439_lon121d059871_cropped.JPG,3,258,113,364,building,0.99999607
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d587439_lon121d059871_cropped.JPG,164,457,256,509,residence,0.99998355
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d587439_lon121d059871_cropped.JPG,281,255,492,441,building,0.9999795
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d587439_lon121d059871_cropped.JPG,416,140,512,263,building,0.9999263
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d587439_lon121d059871_cropped.JPG,286,149,426,271,building,0.97959435
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d587439_lon121d059871_cropped.JPG,280,270,432,419,residence,0.94343686
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d587439_lon121d059871_cropped.JPG,233,9,452,136,building,0.82851326
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d586283_lon121d059871_cropped.JPG,151,249,351,464,building,1.0
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d586283_lon121d059871_cropped.JPG,366,200,512,333,residence,0.99972296
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d586283_lon121d059871_cropped.JPG,362,187,512,333,building,0.9992192
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d586283_lon121d059871_cropped.JPG,0,99,231,358,building,0.9312289
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d585126_lon121d059871_cropped.JPG,382,351,475,437,residence,1.0
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d585126_lon121d059871_cropped.JPG,307,202,418,283,residence,0.99999386
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d585126_lon121d059871_cropped.JPG,420,203,509,315,residence,0.99970543
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d585126_lon121d059871_cropped.JPG,429,18,512,170,building,0.9887094
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d585126_lon121d059871_cropped.JPG,0,15,224,277,building,0.9807639
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d585126_lon121d059871_cropped.JPG,444,260,510,371,residence,0.94801545
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d585126_lon121d059871_cropped.JPG,202,185,260,247,building,0.8165706
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d585126_lon121d059871_cropped.JPG,0,137,215,391,building,0.68916
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d583969_lon121d059871_cropped.JPG,228,9,330,106,building,0.9999931
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d583969_lon121d059871_cropped.JPG,189,405,318,512,residence,0.9009847
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d582812_lon121d059871_cropped.JPG,0,242,151,427,building,0.9998586
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d582812_lon121d059871_cropped.JPG,332,182,509,360,building,0.9998257
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d582812_lon121d059871_cropped.JPG,267,113,362,191,residence,0.75833845
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d582812_lon121d059871_cropped.JPG,267,113,362,191,building,0.5643412
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d581655_lon121d059871_cropped.JPG,319,337,468,478,building,0.9997366
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d581655_lon121d059871_cropped.JPG,396,0,512,133,building,0.99919677
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d581655_lon121d059871_cropped.JPG,92,179,221,303,building,0.9985957
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d581655_lon121d059871_cropped.JPG,213,18,290,92,building,0.9698739
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d581655_lon121d059871_cropped.JPG,0,4,75,97,building,0.6131974
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d580498_lon121d059871_cropped.JPG,391,5,512,142,building,0.99999964
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d580498_lon121d059871_cropped.JPG,177,8,337,156,building,0.9999877
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d580498_lon121d059871_cropped.JPG,121,239,323,441,building,0.9998045
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d580498_lon121d059871_cropped.JPG,386,356,512,499,building,0.8677931
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d580498_lon121d059871_cropped.JPG,77,379,220,498,building,0.6617761
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d580498_lon121d059871_cropped.JPG,61,150,201,239,residence,0.57761323
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d579341_lon121d059871_cropped.JPG,0,46,131,209,building,0.92668587
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d579341_lon121d059871_cropped.JPG,199,195,512,491,building,0.91812277
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d579341_lon121d059871_cropped.JPG,250,386,458,512,building,0.67078394
ortigas_cbd,/content/satellite_images_cropped/zm128m_lat14d578185_lon121d059871_cropped.JPG,364,295,455,367,residence,1.0
