area,filename,x1,y1,x2,y2,class_name,score
mplace,/content/satellite_images_cropped/zm128m_lat14d626214_lon121d034834_cropped.JPG,59,185,112,230,residence,0.6091458000000001
mplace,/content/satellite_images_cropped/zm128m_lat14d626214_lon121d034834_cropped.JPG,173,4,256,61,residence,0.5521295
mplace,/content/satellite_images_cropped/zm128m_lat14d626214_lon121d034834_cropped.JPG,108,387,166,443,residence,0.54164785
mplace,/content/satellite_images_cropped/zm128m_lat14d626214_lon121d034834_cropped.JPG,421,246,492,321,residence,0.51059085
mplace,/content/satellite_images_cropped/zm128m_lat14d626214_lon121d034834_cropped.JPG,136,270,213,325,residence,0.5012562
mplace,/content/satellite_images_cropped/zm128m_lat14d626214_lon121d036022_cropped.JPG,53,160,118,223,residence,1.0
mplace,/content/satellite_images_cropped/zm128m_lat14d626214_lon121d036022_cropped.JPG,295,308,365,372,residence,0.99999994
mplace,/content/satellite_images_cropped/zm128m_lat14d626214_lon121d036022_cropped.JPG,427,106,493,175,residence,0.9999999
mplace,/content/satellite_images_cropped/zm128m_lat14d626214_lon121d036022_cropped.JPG,374,117,444,190,residence,0.9999997
mplace,/content/satellite_images_cropped/zm128m_lat14d626214_lon121d036022_cropped.JPG,385,283,458,351,residence,0.9999996
mplace,/content/satellite_images_cropped/zm128m_lat14d626214_lon121d036022_cropped.JPG,60,218,134,280,residence,0.9999995
mplace,/content/satellite_images_cropped/zm128m_lat14d626214_lon121d036022_cropped.JPG,22,61,98,137,residence,0.99999547
mplace,/content/satellite_images_cropped/zm128m_lat14d626214_lon121d036022_cropped.JPG,78,49,139,113,residence,0.9999912
mplace,/content/satellite_images_cropped/zm128m_lat14d626214_lon121d036022_cropped.JPG,448,41,510,101,residence,0.99999106
mplace,/content/satellite_images_cropped/zm128m_lat14d626214_lon121d036022_cropped.JPG,407,63,461,116,residence,0.9999724
mplace,/content/satellite_images_cropped/zm128m_lat14d626214_lon121d036022_cropped.JPG,321,142,387,210,residence,0.99990225
mplace,/content/satellite_images_cropped/zm128m_lat14d626214_lon121d036022_cropped.JPG,7,332,75,406,residence,0.9997475
mplace,/content/satellite_images_cropped/zm128m_lat14d626214_lon121d036022_cropped.JPG,373,221,457,291,residence,0.99938476
mplace,/content/satellite_images_cropped/zm128m_lat14d626214_lon121d036022_cropped.JPG,103,145,169,210,residence,0.99920607
mplace,/content/satellite_images_cropped/zm128m_lat14d626214_lon121d036022_cropped.JPG,4,169,63,234,residence,0.99862397
mplace,/content/satellite_images_cropped/zm128m_lat14d626214_lon121d036022_cropped.JPG,26,221,109,287,residence,0.99637437
mplace,/content/satellite_images_cropped/zm128m_lat14d626214_lon121d036022_cropped.JPG,63,313,141,384,residence,0.9950429
mplace,/content/satellite_images_cropped/zm128m_lat14d626214_lon121d036022_cropped.JPG,454,210,507,269,residence,0.9941095
mplace,/content/satellite_images_cropped/zm128m_lat14d626214_lon121d036022_cropped.JPG,395,210,465,276,residence,0.97716177
mplace,/content/satellite_images_cropped/zm128m_lat14d626214_lon121d036022_cropped.JPG,266,258,335,327,residence,0.96371186
mplace,/content/satellite_images_cropped/zm128m_lat14d626214_lon121d036022_cropped.JPG,429,271,495,341,residence,0.95899653
mplace,/content/satellite_images_cropped/zm128m_lat14d626214_lon121d036022_cropped.JPG,82,304,165,370,residence,0.9425168
mplace,/content/satellite_images_cropped/zm128m_lat14d626214_lon121d036022_cropped.JPG,159,23,224,87,residence,0.9422395
mplace,/content/satellite_images_cropped/zm128m_lat14d626214_lon121d036022_cropped.JPG,202,114,269,183,residence,0.9223488
mplace,/content/satellite_images_cropped/zm128m_lat14d626214_lon121d036022_cropped.JPG,193,178,279,241,residence,0.91075337
mplace,/content/satellite_images_cropped/zm128m_lat14d626214_lon121d036022_cropped.JPG,52,54,129,125,residence,0.9048475
mplace,/content/satellite_images_cropped/zm128m_lat14d626214_lon121d036022_cropped.JPG,123,203,180,256,residence,0.8749111999999999
mplace,/content/satellite_images_cropped/zm128m_lat14d626214_lon121d036022_cropped.JPG,326,84,375,137,residence,0.86141396
mplace,/content/satellite_images_cropped/zm128m_lat14d626214_lon121d036022_cropped.JPG,402,114,469,182,residence,0.81500417
mplace,/content/satellite_images_cropped/zm128m_lat14d626214_lon121d036022_cropped.JPG,140,133,205,198,residence,0.7792094
mplace,/content/satellite_images_cropped/zm128m_lat14d626214_lon121d036022_cropped.JPG,20,167,87,231,residence,0.7489084
mplace,/content/satellite_images_cropped/zm128m_lat14d626214_lon121d03721_cropped.JPG,251,9,321,80,residence,1.0
mplace,/content/satellite_images_cropped/zm128m_lat14d626214_lon121d03721_cropped.JPG,261,453,343,512,residence,1.0
mplace,/content/satellite_images_cropped/zm128m_lat14d626214_lon121d03721_cropped.JPG,283,112,338,170,residence,1.0
mplace,/content/satellite_images_cropped/zm128m_lat14d626214_lon121d03721_cropped.JPG,385,135,451,201,residence,0.99999964
mplace,/content/satellite_images_cropped/zm128m_lat14d626214_lon121d03721_cropped.JPG,66,356,158,443,residence,0.99999905
mplace,/content/satellite_images_cropped/zm128m_lat14d626214_lon121d03721_cropped.JPG,0,32,67,95,residence,0.9999981
mplace,/content/satellite_images_cropped/zm128m_lat14d626214_lon121d03721_cropped.JPG,125,3,186,52,residence,0.99999774
mplace,/content/satellite_images_cropped/zm128m_lat14d626214_lon121d03721_cropped.JPG,331,95,386,155,residence,0.99999726
mplace,/content/satellite_images_cropped/zm128m_lat14d626214_lon121d03721_cropped.JPG,240,334,312,390,residence,0.99999535
mplace,/content/satellite_images_cropped/zm128m_lat14d626214_lon121d03721_cropped.JPG,373,76,457,141,residence,0.9999944
mplace,/content/satellite_images_cropped/zm128m_lat14d626214_lon121d03721_cropped.JPG,301,154,398,225,residence,0.9999917
mplace,/content/satellite_images_cropped/zm128m_lat14d626214_lon121d03721_cropped.JPG,428,127,486,184,residence,0.9999815
mplace,/content/satellite_images_cropped/zm128m_lat14d626214_lon121d03721_cropped.JPG,456,55,511,116,residence,0.99997556
mplace,/content/satellite_images_cropped/zm128m_lat14d626214_lon121d03721_cropped.JPG,163,142,237,208,residence,0.9998827
mplace,/content/satellite_images_cropped/zm128m_lat14d626214_lon121d03721_cropped.JPG,10,176,93,248,residence,0.9998731
mplace,/content/satellite_images_cropped/zm128m_lat14d626214_lon121d03721_cropped.JPG,232,390,311,456,residence,0.99979913
mplace,/content/satellite_images_cropped/zm128m_lat14d626214_lon121d03721_cropped.JPG,315,257,395,339,residence,0.99959636
mplace,/content/satellite_images_cropped/zm128m_lat14d626214_lon121d03721_cropped.JPG,224,116,300,189,residence,0.9994551
mplace,/content/satellite_images_cropped/zm128m_lat14d626214_lon121d03721_cropped.JPG,7,242,98,315,residence,0.9992789
mplace,/content/satellite_images_cropped/zm128m_lat14d626214_lon121d03721_cropped.JPG,98,477,162,511,residence,0.99173707
mplace,/content/satellite_images_cropped/zm128m_lat14d626214_lon121d03721_cropped.JPG,1,423,63,512,residence,0.9896597
mplace,/content/satellite_images_cropped/zm128m_lat14d626214_lon121d03721_cropped.JPG,50,234,117,296,residence,0.9889126
mplace,/content/satellite_images_cropped/zm128m_lat14d626214_lon121d03721_cropped.JPG,407,299,509,390,residence,0.9492209
mplace,/content/satellite_images_cropped/zm128m_lat14d626214_lon121d03721_cropped.JPG,338,430,442,502,residence,0.9482814
mplace,/content/satellite_images_cropped/zm128m_lat14d626214_lon121d03721_cropped.JPG,208,23,271,89,residence,0.86884236
mplace,/content/satellite_images_cropped/zm128m_lat14d626214_lon121d03721_cropped.JPG,119,40,216,117,residence,0.7868243
mplace,/content/satellite_images_cropped/zm128m_lat14d626214_lon121d03721_cropped.JPG,475,120,511,174,residence,0.7767558000000001
mplace,/content/satellite_images_cropped/zm128m_lat14d626214_lon121d03721_cropped.JPG,306,103,367,163,residence,0.58469296
mplace,/content/satellite_images_cropped/zm128m_lat14d626214_lon121d03721_cropped.JPG,405,129,474,194,residence,0.53795105
mplace,/content/satellite_images_cropped/zm128m_lat14d626214_lon121d03721_cropped.JPG,188,133,268,201,residence,0.53613263
mplace,/content/satellite_images_cropped/zm128m_lat14d626214_lon121d03721_cropped.JPG,225,16,300,86,residence,0.52932835
mplace,/content/satellite_images_cropped/zm128m_lat14d626214_lon121d03721_cropped.JPG,344,86,425,149,residence,0.51016986
mplace,/content/satellite_images_cropped/zm128m_lat14d626214_lon121d038398_cropped.JPG,62,25,123,93,residence,1.0
mplace,/content/satellite_images_cropped/zm128m_lat14d626214_lon121d038398_cropped.JPG,257,24,323,92,residence,1.0
mplace,/content/satellite_images_cropped/zm128m_lat14d626214_lon121d038398_cropped.JPG,271,213,332,288,residence,1.0
mplace,/content/satellite_images_cropped/zm128m_lat14d626214_lon121d038398_cropped.JPG,11,202,82,285,residence,1.0
mplace,/content/satellite_images_cropped/zm128m_lat14d626214_lon121d038398_cropped.JPG,63,189,128,269,residence,1.0
mplace,/content/satellite_images_cropped/zm128m_lat14d626214_lon121d038398_cropped.JPG,166,166,252,231,residence,1.0
mplace,/content/satellite_images_cropped/zm128m_lat14d626214_lon121d038398_cropped.JPG,339,4,418,61,residence,0.99999994
mplace,/content/satellite_images_cropped/zm128m_lat14d626214_lon121d038398_cropped.JPG,111,169,177,247,residence,0.9999999
mplace,/content/satellite_images_cropped/zm128m_lat14d626214_lon121d038398_cropped.JPG,185,225,266,318,residence,0.99999964
mplace,/content/satellite_images_cropped/zm128m_lat14d626214_lon121d038398_cropped.JPG,366,208,424,261,residence,0.9999992
mplace,/content/satellite_images_cropped/zm128m_lat14d626214_lon121d038398_cropped.JPG,9,41,76,114,residence,0.9999987
mplace,/content/satellite_images_cropped/zm128m_lat14d626214_lon121d038398_cropped.JPG,213,42,273,102,residence,0.9999978
mplace,/content/satellite_images_cropped/zm128m_lat14d626214_lon121d038398_cropped.JPG,219,328,284,380,residence,0.99996614
mplace,/content/satellite_images_cropped/zm128m_lat14d626214_lon121d038398_cropped.JPG,249,137,317,212,residence,0.99996376
mplace,/content/satellite_images_cropped/zm128m_lat14d626214_lon121d038398_cropped.JPG,75,77,152,142,residence,0.99995434
mplace,/content/satellite_images_cropped/zm128m_lat14d626214_lon121d038398_cropped.JPG,114,8,182,68,residence,0.99992085
mplace,/content/satellite_images_cropped/zm128m_lat14d626214_lon121d038398_cropped.JPG,157,55,221,120,residence,0.9998094
mplace,/content/satellite_images_cropped/zm128m_lat14d626214_lon121d038398_cropped.JPG,341,100,416,195,residence,0.9996954
mplace,/content/satellite_images_cropped/zm128m_lat14d626214_lon121d038398_cropped.JPG,449,106,504,155,residence,0.9995553
mplace,/content/satellite_images_cropped/zm128m_lat14d626214_lon121d038398_cropped.JPG,88,366,144,422,residence,0.99948716
mplace,/content/satellite_images_cropped/zm128m_lat14d626214_lon121d038398_cropped.JPG,445,159,506,230,residence,0.99899745
mplace,/content/satellite_images_cropped/zm128m_lat14d626214_lon121d038398_cropped.JPG,24,378,102,455,residence,0.9986994
mplace,/content/satellite_images_cropped/zm128m_lat14d626214_lon121d038398_cropped.JPG,397,166,464,236,residence,0.9984322
mplace,/content/satellite_images_cropped/zm128m_lat14d626214_lon121d038398_cropped.JPG,8,277,88,334,residence,0.99751496
mplace,/content/satellite_images_cropped/zm128m_lat14d626214_lon121d038398_cropped.JPG,106,67,183,136,residence,0.99744654
mplace,/content/satellite_images_cropped/zm128m_lat14d626214_lon121d038398_cropped.JPG,408,199,465,255,residence,0.9973426
mplace,/content/satellite_images_cropped/zm128m_lat14d626214_lon121d038398_cropped.JPG,141,6,242,64,residence,0.996633
mplace,/content/satellite_images_cropped/zm128m_lat14d626214_lon121d038398_cropped.JPG,463,63,509,113,residence,0.996315
mplace,/content/satellite_images_cropped/zm128m_lat14d626214_lon121d038398_cropped.JPG,143,367,192,419,residence,0.9957304
mplace,/content/satellite_images_cropped/zm128m_lat14d626214_lon121d038398_cropped.JPG,42,195,106,274,residence,0.99381673
mplace,/content/satellite_images_cropped/zm128m_lat14d626214_lon121d038398_cropped.JPG,428,301,503,377,residence,0.993041
mplace,/content/satellite_images_cropped/zm128m_lat14d626214_lon121d038398_cropped.JPG,421,267,488,331,residence,0.9886925
mplace,/content/satellite_images_cropped/zm128m_lat14d626214_lon121d038398_cropped.JPG,305,1,363,51,residence,0.9844974
mplace,/content/satellite_images_cropped/zm128m_lat14d626214_lon121d038398_cropped.JPG,429,0,484,35,residence,0.9736033000000002
mplace,/content/satellite_images_cropped/zm128m_lat14d626214_lon121d038398_cropped.JPG,313,381,408,475,residence,0.9499431
mplace,/content/satellite_images_cropped/zm128m_lat14d626214_lon121d038398_cropped.JPG,287,369,360,443,residence,0.9387245
mplace,/content/satellite_images_cropped/zm128m_lat14d626214_lon121d038398_cropped.JPG,178,208,259,282,residence,0.9354347
mplace,/content/satellite_images_cropped/zm128m_lat14d626214_lon121d038398_cropped.JPG,85,263,137,316,residence,0.92181146
mplace,/content/satellite_images_cropped/zm128m_lat14d626214_lon121d038398_cropped.JPG,145,166,219,236,residence,0.9185973
mplace,/content/satellite_images_cropped/zm128m_lat14d626214_lon121d038398_cropped.JPG,343,297,407,363,residence,0.8264538
mplace,/content/satellite_images_cropped/zm128m_lat14d626214_lon121d038398_cropped.JPG,2,117,49,164,residence,0.7281245
mplace,/content/satellite_images_cropped/zm128m_lat14d626214_lon121d038398_cropped.JPG,43,377,123,439,residence,0.7005316
mplace,/content/satellite_images_cropped/zm128m_lat14d626214_lon121d038398_cropped.JPG,225,375,275,417,residence,0.63717264
mplace,/content/satellite_images_cropped/zm128m_lat14d626214_lon121d038398_cropped.JPG,44,31,106,100,residence,0.6308486999999999
mplace,/content/satellite_images_cropped/zm128m_lat14d626214_lon121d038398_cropped.JPG,174,2,251,54,residence,0.6296269
mplace,/content/satellite_images_cropped/zm128m_lat14d626214_lon121d038398_cropped.JPG,60,413,127,475,residence,0.6066497
mplace,/content/satellite_images_cropped/zm128m_lat14d626214_lon121d038398_cropped.JPG,378,342,428,388,residence,0.5321956999999999
mplace,/content/satellite_images_cropped/zm128m_lat14d626214_lon121d038398_cropped.JPG,67,45,131,113,residence,0.5297755999999999
mplace,/content/satellite_images_cropped/zm128m_lat14d627369_lon121d046715_cropped.JPG,249,377,370,499,residence,1.0
mplace,/content/satellite_images_cropped/zm128m_lat14d627369_lon121d046715_cropped.JPG,360,356,446,435,residence,0.99999136
mplace,/content/satellite_images_cropped/zm128m_lat14d627369_lon121d046715_cropped.JPG,39,0,124,45,residence,0.999604
mplace,/content/satellite_images_cropped/zm128m_lat14d627369_lon121d046715_cropped.JPG,119,447,189,510,residence,0.99951327
mplace,/content/satellite_images_cropped/zm128m_lat14d627369_lon121d046715_cropped.JPG,336,23,404,88,residence,0.99910593
mplace,/content/satellite_images_cropped/zm128m_lat14d627369_lon121d046715_cropped.JPG,336,23,404,88,building,0.99108344
mplace,/content/satellite_images_cropped/zm128m_lat14d627369_lon121d046715_cropped.JPG,3,56,93,172,residence,0.9707315
mplace,/content/satellite_images_cropped/zm128m_lat14d627369_lon121d046715_cropped.JPG,11,42,421,404,building,0.6804446999999999
mplace,/content/satellite_images_cropped/zm128m_lat14d627369_lon121d046715_cropped.JPG,92,147,334,306,building,0.5268924
mplace,/content/satellite_images_cropped/zm128m_lat14d62737_lon121d038398_cropped.JPG,234,38,310,102,residence,1.0
mplace,/content/satellite_images_cropped/zm128m_lat14d62737_lon121d038398_cropped.JPG,114,406,180,470,residence,1.0
mplace,/content/satellite_images_cropped/zm128m_lat14d62737_lon121d038398_cropped.JPG,283,447,380,508,residence,0.99999994
mplace,/content/satellite_images_cropped/zm128m_lat14d62737_lon121d038398_cropped.JPG,60,203,118,260,residence,0.9999999
mplace,/content/satellite_images_cropped/zm128m_lat14d62737_lon121d038398_cropped.JPG,317,345,402,411,residence,0.99999946
mplace,/content/satellite_images_cropped/zm128m_lat14d62737_lon121d038398_cropped.JPG,34,99,118,167,residence,0.99999905
mplace,/content/satellite_images_cropped/zm128m_lat14d62737_lon121d038398_cropped.JPG,161,65,218,121,residence,0.9999985999999998
mplace,/content/satellite_images_cropped/zm128m_lat14d62737_lon121d038398_cropped.JPG,258,143,348,202,residence,0.99999845
mplace,/content/satellite_images_cropped/zm128m_lat14d62737_lon121d038398_cropped.JPG,202,376,274,442,residence,0.99999714
mplace,/content/satellite_images_cropped/zm128m_lat14d62737_lon121d038398_cropped.JPG,300,24,361,80,residence,0.9999959
mplace,/content/satellite_images_cropped/zm128m_lat14d62737_lon121d038398_cropped.JPG,259,360,330,429,residence,0.9999954
mplace,/content/satellite_images_cropped/zm128m_lat14d62737_lon121d038398_cropped.JPG,304,188,370,250,residence,0.99999416
mplace,/content/satellite_images_cropped/zm128m_lat14d62737_lon121d038398_cropped.JPG,137,13,201,77,residence,0.999984
mplace,/content/satellite_images_cropped/zm128m_lat14d62737_lon121d038398_cropped.JPG,269,198,331,266,residence,0.9999831
mplace,/content/satellite_images_cropped/zm128m_lat14d62737_lon121d038398_cropped.JPG,341,273,404,338,residence,0.99996394
mplace,/content/satellite_images_cropped/zm128m_lat14d62737_lon121d038398_cropped.JPG,435,475,487,511,residence,0.99995404
mplace,/content/satellite_images_cropped/zm128m_lat14d62737_lon121d038398_cropped.JPG,0,280,57,341,residence,0.999938
mplace,/content/satellite_images_cropped/zm128m_lat14d62737_lon121d038398_cropped.JPG,111,193,168,250,residence,0.99992543
mplace,/content/satellite_images_cropped/zm128m_lat14d62737_lon121d038398_cropped.JPG,182,163,255,232,residence,0.99978364
mplace,/content/satellite_images_cropped/zm128m_lat14d62737_lon121d038398_cropped.JPG,396,154,483,232,residence,0.99970853
mplace,/content/satellite_images_cropped/zm128m_lat14d62737_lon121d038398_cropped.JPG,396,330,460,392,residence,0.9968889
mplace,/content/satellite_images_cropped/zm128m_lat14d62737_lon121d038398_cropped.JPG,374,97,476,166,residence,0.9767766
mplace,/content/satellite_images_cropped/zm128m_lat14d62737_lon121d038398_cropped.JPG,330,177,398,242,residence,0.9724064
mplace,/content/satellite_images_cropped/zm128m_lat14d62737_lon121d038398_cropped.JPG,191,4,247,60,residence,0.95698583
mplace,/content/satellite_images_cropped/zm128m_lat14d62737_lon121d038398_cropped.JPG,213,43,285,106,residence,0.9338275
mplace,/content/satellite_images_cropped/zm128m_lat14d62737_lon121d038398_cropped.JPG,391,259,474,329,residence,0.9121487
mplace,/content/satellite_images_cropped/zm128m_lat14d62737_lon121d038398_cropped.JPG,159,219,259,290,residence,0.80028373
mplace,/content/satellite_images_cropped/zm128m_lat14d62737_lon121d038398_cropped.JPG,416,252,489,318,residence,0.7982223
mplace,/content/satellite_images_cropped/zm128m_lat14d62737_lon121d038398_cropped.JPG,61,97,131,156,residence,0.79444516
mplace,/content/satellite_images_cropped/zm128m_lat14d62737_lon121d038398_cropped.JPG,359,268,445,332,residence,0.73930216
mplace,/content/satellite_images_cropped/zm128m_lat14d62737_lon121d038398_cropped.JPG,86,200,149,254,residence,0.7283261999999999
mplace,/content/satellite_images_cropped/zm128m_lat14d62737_lon121d038398_cropped.JPG,123,83,172,136,residence,0.61124384
mplace,/content/satellite_images_cropped/zm128m_lat14d62737_lon121d039586_cropped.JPG,228,351,297,425,residence,1.0
mplace,/content/satellite_images_cropped/zm128m_lat14d62737_lon121d039586_cropped.JPG,150,248,223,307,residence,0.99999994
mplace,/content/satellite_images_cropped/zm128m_lat14d62737_lon121d039586_cropped.JPG,32,57,113,134,residence,0.9999999
mplace,/content/satellite_images_cropped/zm128m_lat14d62737_lon121d039586_cropped.JPG,397,276,474,349,residence,0.9999997
mplace,/content/satellite_images_cropped/zm128m_lat14d62737_lon121d039586_cropped.JPG,141,194,207,256,residence,0.99999875
mplace,/content/satellite_images_cropped/zm128m_lat14d62737_lon121d039586_cropped.JPG,197,406,262,464,residence,0.999997
mplace,/content/satellite_images_cropped/zm128m_lat14d62737_lon121d039586_cropped.JPG,319,302,385,372,residence,0.99999607
mplace,/content/satellite_images_cropped/zm128m_lat14d62737_lon121d039586_cropped.JPG,417,5,486,73,residence,0.99999213
mplace,/content/satellite_images_cropped/zm128m_lat14d62737_lon121d039586_cropped.JPG,401,330,472,391,residence,0.9999876
mplace,/content/satellite_images_cropped/zm128m_lat14d62737_lon121d039586_cropped.JPG,371,179,444,244,residence,0.9999735
mplace,/content/satellite_images_cropped/zm128m_lat14d62737_lon121d039586_cropped.JPG,182,183,239,244,residence,0.9999711
mplace,/content/satellite_images_cropped/zm128m_lat14d62737_lon121d039586_cropped.JPG,99,43,156,106,residence,0.9999622
mplace,/content/satellite_images_cropped/zm128m_lat14d62737_lon121d039586_cropped.JPG,398,10,469,83,residence,0.9999618
mplace,/content/satellite_images_cropped/zm128m_lat14d62737_lon121d039586_cropped.JPG,134,345,201,413,residence,0.9999062
mplace,/content/satellite_images_cropped/zm128m_lat14d62737_lon121d039586_cropped.JPG,233,13,296,74,residence,0.9996259
mplace,/content/satellite_images_cropped/zm128m_lat14d62737_lon121d039586_cropped.JPG,431,170,486,224,residence,0.9995538
mplace,/content/satellite_images_cropped/zm128m_lat14d62737_lon121d039586_cropped.JPG,360,125,420,188,residence,0.99951816
mplace,/content/satellite_images_cropped/zm128m_lat14d62737_lon121d039586_cropped.JPG,452,269,503,330,residence,0.9994372
mplace,/content/satellite_images_cropped/zm128m_lat14d62737_lon121d039586_cropped.JPG,242,56,300,120,residence,0.99914324
mplace,/content/satellite_images_cropped/zm128m_lat14d62737_lon121d039586_cropped.JPG,99,260,183,330,residence,0.99914217
mplace,/content/satellite_images_cropped/zm128m_lat14d62737_lon121d039586_cropped.JPG,170,339,235,410,residence,0.9989549
mplace,/content/satellite_images_cropped/zm128m_lat14d62737_lon121d039586_cropped.JPG,103,103,160,157,residence,0.99895453
mplace,/content/satellite_images_cropped/zm128m_lat14d62737_lon121d039586_cropped.JPG,151,17,241,92,residence,0.9909075
mplace,/content/satellite_images_cropped/zm128m_lat14d62737_lon121d039586_cropped.JPG,8,429,86,505,building,0.9728399
mplace,/content/satellite_images_cropped/zm128m_lat14d62737_lon121d039586_cropped.JPG,240,32,297,101,residence,0.94839656
mplace,/content/satellite_images_cropped/zm128m_lat14d62737_lon121d039586_cropped.JPG,401,108,474,182,residence,0.92711556
mplace,/content/satellite_images_cropped/zm128m_lat14d62737_lon121d039586_cropped.JPG,298,361,369,427,residence,0.9160659
mplace,/content/satellite_images_cropped/zm128m_lat14d62737_lon121d039586_cropped.JPG,24,121,92,191,residence,0.8445759
mplace,/content/satellite_images_cropped/zm128m_lat14d62737_lon121d039586_cropped.JPG,324,1,382,36,residence,0.8099539000000001
mplace,/content/satellite_images_cropped/zm128m_lat14d62737_lon121d039586_cropped.JPG,118,255,209,315,residence,0.786637
mplace,/content/satellite_images_cropped/zm128m_lat14d62737_lon121d039586_cropped.JPG,451,328,500,379,residence,0.7072554
mplace,/content/satellite_images_cropped/zm128m_lat14d62737_lon121d039586_cropped.JPG,140,69,253,144,residence,0.63490117
mplace,/content/satellite_images_cropped/zm128m_lat14d62737_lon121d039586_cropped.JPG,1,292,33,355,building,0.6334076999999999
mplace,/content/satellite_images_cropped/zm128m_lat14d62737_lon121d040774_cropped.JPG,402,125,472,197,residence,1.0
mplace,/content/satellite_images_cropped/zm128m_lat14d62737_lon121d040774_cropped.JPG,267,339,334,411,residence,1.0
mplace,/content/satellite_images_cropped/zm128m_lat14d62737_lon121d040774_cropped.JPG,232,411,316,469,residence,1.0
mplace,/content/satellite_images_cropped/zm128m_lat14d62737_lon121d040774_cropped.JPG,149,255,206,328,residence,0.9999999
mplace,/content/satellite_images_cropped/zm128m_lat14d62737_lon121d040774_cropped.JPG,331,54,395,114,residence,0.9999997
mplace,/content/satellite_images_cropped/zm128m_lat14d62737_lon121d040774_cropped.JPG,46,392,113,456,residence,0.9999994
mplace,/content/satellite_images_cropped/zm128m_lat14d62737_lon121d040774_cropped.JPG,213,240,289,306,residence,0.9999982
mplace,/content/satellite_images_cropped/zm128m_lat14d62737_lon121d040774_cropped.JPG,450,107,509,174,residence,0.9999976
mplace,/content/satellite_images_cropped/zm128m_lat14d62737_lon121d040774_cropped.JPG,428,276,487,335,residence,0.9999962
mplace,/content/satellite_images_cropped/zm128m_lat14d62737_lon121d040774_cropped.JPG,318,2,403,59,residence,0.9999937
mplace,/content/satellite_images_cropped/zm128m_lat14d62737_lon121d040774_cropped.JPG,327,307,425,396,residence,0.9999886999999998
mplace,/content/satellite_images_cropped/zm128m_lat14d62737_lon121d040774_cropped.JPG,410,465,482,507,residence,0.9999858
mplace,/content/satellite_images_cropped/zm128m_lat14d62737_lon121d040774_cropped.JPG,453,179,501,234,residence,0.99998236
mplace,/content/satellite_images_cropped/zm128m_lat14d62737_lon121d040774_cropped.JPG,4,133,108,207,residence,0.99929357
mplace,/content/satellite_images_cropped/zm128m_lat14d62737_lon121d040774_cropped.JPG,198,339,274,421,residence,0.99920636
mplace,/content/satellite_images_cropped/zm128m_lat14d62737_lon121d040774_cropped.JPG,244,72,339,149,residence,0.9982745
mplace,/content/satellite_images_cropped/zm128m_lat14d62737_lon121d040774_cropped.JPG,126,376,197,460,residence,0.9944985
mplace,/content/satellite_images_cropped/zm128m_lat14d62737_lon121d040774_cropped.JPG,10,234,81,311,residence,0.99252176
mplace,/content/satellite_images_cropped/zm128m_lat14d62737_lon121d040774_cropped.JPG,3,418,63,493,residence,0.98256695
mplace,/content/satellite_images_cropped/zm128m_lat14d62737_lon121d040774_cropped.JPG,214,184,292,292,residence,0.9780814
mplace,/content/satellite_images_cropped/zm128m_lat14d62737_lon121d040774_cropped.JPG,424,185,486,235,residence,0.97376513
mplace,/content/satellite_images_cropped/zm128m_lat14d62737_lon121d040774_cropped.JPG,313,157,388,217,residence,0.9560894
mplace,/content/satellite_images_cropped/zm128m_lat14d62737_lon121d040774_cropped.JPG,10,236,81,311,building,0.9026098
mplace,/content/satellite_images_cropped/zm128m_lat14d62737_lon121d040774_cropped.JPG,14,299,92,370,residence,0.8651033000000001
mplace,/content/satellite_images_cropped/zm128m_lat14d62737_lon121d040774_cropped.JPG,368,141,419,200,residence,0.8370812
mplace,/content/satellite_images_cropped/zm128m_lat14d62737_lon121d040774_cropped.JPG,106,287,156,339,residence,0.8312674999999999
mplace,/content/satellite_images_cropped/zm128m_lat14d62737_lon121d040774_cropped.JPG,152,405,224,485,residence,0.82876337
mplace,/content/satellite_images_cropped/zm128m_lat14d62737_lon121d040774_cropped.JPG,5,313,55,370,residence,0.7972925000000001
mplace,/content/satellite_images_cropped/zm128m_lat14d62737_lon121d040774_cropped.JPG,409,149,469,217,residence,0.762004
mplace,/content/satellite_images_cropped/zm128m_lat14d62737_lon121d040774_cropped.JPG,438,328,505,393,building,0.6216470000000001
mplace,/content/satellite_images_cropped/zm128m_lat14d62737_lon121d040774_cropped.JPG,90,467,145,509,residence,0.5642862
mplace,/content/satellite_images_cropped/zm128m_lat14d62737_lon121d041962_cropped.JPG,115,402,199,474,residence,0.99999976
mplace,/content/satellite_images_cropped/zm128m_lat14d62737_lon121d041962_cropped.JPG,351,1,414,51,residence,0.99999964
mplace,/content/satellite_images_cropped/zm128m_lat14d62737_lon121d041962_cropped.JPG,71,231,147,322,residence,0.9999988
mplace,/content/satellite_images_cropped/zm128m_lat14d62737_lon121d041962_cropped.JPG,131,203,200,279,residence,0.99999875
mplace,/content/satellite_images_cropped/zm128m_lat14d62737_lon121d041962_cropped.JPG,184,91,249,151,residence,0.9999956
mplace,/content/satellite_images_cropped/zm128m_lat14d62737_lon121d041962_cropped.JPG,170,50,223,104,residence,0.99999005
mplace,/content/satellite_images_cropped/zm128m_lat14d62737_lon121d041962_cropped.JPG,140,460,230,509,residence,0.9999839
mplace,/content/satellite_images_cropped/zm128m_lat14d62737_lon121d041962_cropped.JPG,437,0,499,48,residence,0.9998801
